,TIME,DEPTH,TEMP,PRES,PSAL,CNDC
2455,19982.616284722222,25,3.337,29.0,33.792,30.975
2456,19982.650729166668,25,5.452,27.0,34.571,33.502
2457,19982.73769675926,25,3.371,27.0,33.862,31.062
2458,19982.7521875,25,4.884,25.0,34.691,33.095
2459,19982.97574074074,25,4.327,25.0,34.568,32.492
2460,19983.03216435185,25,3.0380000000000003,27.0,33.744,30.676000000000002
2461,19983.186516203703,25,4.1610000000000005,25.0,34.557,32.336
2462,19983.22037037037,25,1.364,28.0,33.447,29.015
2463,19983.43912037037,25,,,,
2464,19983.478993055556,25,0.915,27.0,33.458,28.648
2465,19983.532291666666,25,4.501,25.0,34.648,32.715
2466,19983.615231481483,25,2.735,27.0,33.762,30.431
2467,19983.690868055553,25,3.848,28.0,34.273,31.822
2468,19983.79837962963,25,,,,
2469,19983.839953703704,25,,,,
2470,19983.855613425927,25,0.768,27.0,33.653,28.675
2471,19983.943171296294,25,,,,
2472,19983.965671296297,25,1.059,27.0,33.695,28.953
2473,19984.02476851852,25,,,,
2474,19984.0521412037,25,2.563,25.0,34.339,30.75
2475,19984.06258101852,25,2.769,28.0,34.115,30.749000000000002
2476,19984.105185185184,25,,,,
2477,19984.18755787037,25,1.562,25.0,33.436,29.172
2478,19984.27519675926,25,3.725,26.0,34.513,31.912
2479,19984.340555555555,25,3.0340000000000003,26.0,33.904,30.804000000000002
2480,19984.415532407405,25,3.3000000000000003,92.0,34.897,31.884
2481,19984.474398148148,25,8.546,125.0,35.366,37.121
2482,19984.488078703704,25,1.815,28.0,34.018,29.848
2483,19984.530972222223,25,8.227,125.0,35.354,36.81
2484,19984.624560185184,25,2.359,51.0,34.541000000000004,30.747
2485,19984.628703703704,25,7.73,125.0,35.325,36.316
2486,19984.63105324074,25,3.068,25.0,33.809,30.755
2487,19984.700381944444,25,7.767,125.0,35.331,36.356
2488,19984.711064814815,25,2.267,27.0,34.097,30.299
2489,19984.746377314816,25,1.614,28.0,33.93,29.608
2490,19984.824155092592,25,1.42,27.0,33.171,28.844
2491,19984.828935185185,25,7.642,125.0,35.319,36.228
2492,19984.88332175926,25,,,,
2493,19984.933784722223,25,13.537,26.0,34.861000000000004,41.346000000000004
2494,19984.939849537037,25,3.6430000000000002,25.0,33.984,31.398
2495,19984.952245370372,25,1.041,27.0,33.447,28.744
2496,19984.990451388887,25,13.620000000000001,26.0,34.718,41.275
2497,19985.050162037038,25,13.478,27.0,34.53,40.94
2498,19985.09215277778,25,12.897,27.0,34.486000000000004,40.336
2499,19985.123726851853,25,0.658,28.0,33.825,28.716
2500,19985.14128472222,25,13.413,28.0,34.352000000000004,40.688
2501,19985.148738425927,25,3.481,25.0,33.859,31.154
2502,19985.18162037037,25,10.774000000000001,27.0,34.81,38.646
2503,19985.208599537036,25,9.708,28.0,35.055,37.878
2504,19985.213819444445,25,0.275,28.0,33.471000000000004,28.125
2505,19985.243368055555,25,11.584,29.0,34.59,39.194
2506,19985.27159722222,25,11.219,27.0,34.93,39.189
2507,19985.29920138889,25,12.188,28.0,34.702,39.884
2508,19985.32857638889,25,12.887,27.0,34.528,40.37
2509,19985.35829861111,25,10.287,27.0,34.748,38.124
2510,19985.390625,25,11.317,27.0,34.315,38.662
2511,19985.425613425927,25,12.119,26.0,34.004,39.097
2512,19985.45878472222,25,13.285,26.0,33.562,39.728
2513,19985.483912037038,25,3.971,25.0,34.591,32.195
2514,19985.493425925928,25,9.995000000000001,27.0,34.487,37.593
2515,19985.526701388888,25,10.314,27.0,34.438,37.844
2516,19985.55982638889,25,12.119,27.0,34.339,39.443
2517,19985.566689814816,25,0.052000000000000005,25.0,33.551,27.999000000000002
2518,19985.593333333334,25,14.254,28.0,33.563,40.641
2519,19985.617928240743,25,14.19,26.0,32.959,39.924
2520,19985.63907407407,25,13.74,27.0,32.910000000000004,39.455
2521,19985.73371527778,25,2.262,27.0,34.22,30.394000000000002
2522,19985.75427083333,25,1.707,27.0,33.739,29.534
2523,19985.83815972222,25,2.0380000000000003,28.0,33.651,29.747
2524,19985.96699074074,25,1.61,26.0,33.635,29.37
2525,19986.053425925926,25,0.068,27.0,33.392,27.893
2526,19986.143055555556,25,0.9480000000000001,28.0,33.438,28.66
2527,19986.3024537037,25,0.358,26.0,32.910000000000004,27.764
2528,19986.339953703704,25,0.017,27.0,33.511,27.941
2529,19986.376006944443,25,0.885,27.0,33.033,28.293
2530,19986.451886574072,25,0.551,27.0,32.955,27.957
2531,19986.467858796295,25,0.796,28.0,33.704,28.738
2532,19986.576168981483,25,0.805,26.0,33.687,28.732
2533,19986.577662037038,25,0.562,27.0,33.249,28.192
2534,19986.58440972222,25,13.004,26.0,35.17,41.156
2535,19986.688599537036,25,0.808,28.0,33.698,28.744
2536,19986.76923611111,25,0.662,29.0,32.849000000000004,27.967000000000002
2537,19986.84662037037,25,1.11,25.0,33.61,28.928
2538,19986.84920138889,25,13.263,29.0,35.175000000000004,41.414
2539,19986.967164351852,25,0.773,29.0,34.04,28.979
2540,19987.026226851853,25,1.945,26.0,33.55,29.586000000000002
2541,19987.21621527778,25,2.539,27.0,33.877,30.356
2542,19987.23,25,12.508000000000001,28.0,35.225,40.731
2543,19987.24849537037,25,7.234,31.0,34.988,35.503
2544,19987.27443287037,25,7.288,34.0,34.993,35.558
2545,19987.341851851852,25,2.475,27.0,33.756,30.204
2546,19987.34451388889,25,0.202,29.0,34.016,28.479
2547,19987.408333333333,25,7.521,33.0,35.02,35.798
2548,19987.468854166666,25,12.062,26.0,35.265,40.339
2549,19987.484791666666,25,8.151,29.0,35.108000000000004,36.464
2550,19987.537581018518,25,-0.032,25.0,33.435,27.842000000000002
2551,19987.68582175926,25,0.757,26.0,33.784,28.767
2552,19987.709722222222,25,12.382,28.0,35.258,40.642
2553,19987.81165509259,25,0.10300000000000001,27.0,33.638,28.109
2554,19988.043310185185,25,0.023,25.0,33.326,27.805
2555,19988.109490740742,25,2.27,29.0,33.669000000000004,29.959
2556,19988.196504629628,25,1.206,29.0,33.35,28.808
2557,19988.272164351853,25,2.423,27.0,33.814,30.206
2558,19988.31380787037,25,0.065,26.0,33.847,28.234
2559,19988.455462962964,25,0.314,26.0,33.001,27.797
2560,19988.49861111111,25,0.745,28.0,32.714,27.93
2561,19988.60903935185,25,0.43,26.0,33.078,27.952
2562,19988.63648148148,25,-0.5720000000000001,29.0,33.822,27.686
2563,19988.883379629628,25,1.0,29.0,32.903,28.287
2564,19988.94607638889,25,-0.343,25.0,33.655,27.75
2565,19989.063599537036,25,0.384,29.0,33.128,27.954
2566,19989.146041666667,25,1.238,25.0,33.99,29.332
2567,19989.307337962964,25,0.378,28.0,33.049,27.887
2568,19989.340706018516,25,-0.531,25.0,32.854,26.998
2569,19989.38871527778,25,-1.345,73.0,34.163000000000004,27.314
2570,19989.518912037038,25,-0.604,26.0,33.355000000000004,27.312
2571,19989.68369212963,25,0.862,26.0,32.922000000000004,28.187
2572,19989.868344907405,25,-0.846,28.0,33.954,27.555
2573,19990.020960648148,25,-1.31,72.0,34.357,27.484
2574,19990.029826388887,25,-1.353,32.0,34.043,27.202
2575,19990.208958333333,25,1.457,26.0,33.096000000000004,28.816
2576,19990.224004629632,25,-1.518,38.0,34.163000000000004,27.156
2577,19990.418611111112,25,-0.782,29.0,33.881,27.555
2578,19990.494282407406,25,-0.838,25.0,33.922000000000004,27.537
2579,19990.55667824074,25,-1.618,34.0,34.212,27.106
2580,19990.650613425925,25,-0.40800000000000003,27.0,33.618,27.669
2581,19990.71615740741,25,2.71,30.0,33.562,30.248
2582,19990.832962962962,25,-0.14,27.0,32.987,27.415
2583,19990.882534722223,25,-1.094,28.0,34.095,27.453
2584,19990.944432870372,25,-0.488,27.0,33.554,27.555
2585,19991.135856481484,25,3.028,29.0,34.248,31.083000000000002
2586,19991.13648148148,25,0.725,25.0,32.836,28.007
2587,19991.264525462964,25,-1.2690000000000001,44.0,34.297000000000004,27.462
2588,19991.27525462963,25,8.694,26.0,35.042,36.910000000000004
2589,19991.382083333334,25,-0.216,27.0,33.838,27.994
2590,19991.458229166667,25,3.8360000000000003,27.0,34.511,32.009
2591,19991.494085648148,25,10.898,27.0,34.526,38.479
2592,19991.551979166667,25,1.405,25.0,33.065,28.747
2593,19991.594479166666,25,-0.81,36.0,33.896,27.546
2594,19991.703796296297,25,0.799,26.0,33.026,28.216
2595,19991.77934027778,25,-0.882,26.0,33.715,27.349
2596,19991.839513888888,25,-0.168,26.0,33.619,27.869
2597,19991.881539351853,25,12.802,27.0,34.743,40.514
2598,19991.907361111113,25,0.34500000000000003,28.0,33.357,28.096
2599,19992.04625,25,-0.843,30.0,33.866,27.494
2600,19992.15611111111,25,1.711,25.0,33.079,29.014
2601,19992.19230324074,25,12.548,27.0,35.211,40.754
2602,19992.326666666668,25,1.181,26.0,33.234,28.694
2603,19992.448171296295,25,12.48,27.0,35.291000000000004,40.772
2604,19992.483206018518,25,8.836,27.0,35.071,37.07
2605,19992.675497685184,25,2.184,25.0,33.389,29.658
2606,19992.755891203702,25,12.665000000000001,29.0,35.28,40.942
2607,19992.854120370368,25,6.015000000000001,28.0,35.046,34.432
2608,19992.879560185185,25,-1.072,26.0,33.832,27.278000000000002
2609,19992.977592592593,25,5.807,29.0,35.016,34.216
2610,19993.06840277778,25,0.359,25.0,33.228,28.008
2611,19993.144270833334,25,5.938,28.0,35.039,34.355000000000004
2612,19993.256574074072,25,-0.353,26.0,33.444,27.584
2613,19993.312800925927,25,6.772,28.0,35.056,35.136
2614,19993.337893518517,25,11.88,27.0,35.255,40.154
2615,19993.494872685184,25,6.8260000000000005,28.0,35.083,35.21
2616,19993.513726851852,25,-1.373,25.0,33.885,27.068
2617,19993.7056712963,25,12.542,28.0,35.182,40.72
2618,19993.710069444445,25,2.7920000000000003,26.0,33.607,30.353
2619,19993.714780092592,25,7.63,26.0,35.06,35.934
2620,19993.851921296296,25,9.61,26.0,33.956,36.718
2621,19993.88457175926,25,12.083,27.0,35.258,40.352000000000004
2622,19993.908657407406,25,-0.506,25.0,33.984,27.859
2623,19994.035648148147,25,12.303,27.0,35.264,40.571
2624,19994.06962962963,25,1.784,25.0,33.302,29.252
2625,19994.242974537035,25,12.149000000000001,26.0,35.256,40.414
2626,19994.42935185185,25,12.199,28.0,35.19,40.395
2627,19994.61611111111,25,12.564,28.0,35.069,40.624
2628,19994.618993055556,25,3.247,25.0,33.874,30.964000000000002
2629,19994.78070601852,25,2.318,26.0,33.42,29.798000000000002
2630,19994.943506944444,25,2.45,26.0,33.904,30.3
2631,19995.023703703704,25,13.837,25.0,33.636,40.326
2632,19995.12744212963,25,2.144,25.0,34.202,30.276
2633,19995.161655092594,25,13.816,26.0,33.187,39.823
2634,19995.357476851852,25,-0.035,25.0,34.023,28.283
2635,19995.36395833333,25,13.378,29.0,33.758,40.026
2636,19995.548136574074,25,1.095,25.0,33.229,28.619
2637,19995.559236111112,25,13.247,27.0,33.809,39.955
2638,19995.713599537037,25,1.935,25.0,33.848,29.815
2639,19995.820509259258,25,11.74,27.0,34.64,39.392
2640,19995.870972222223,25,12.718,28.0,35.0,40.7
2641,19995.962939814814,25,3.464,25.0,34.566,31.726
2642,19996.097060185184,25,12.39,26.0,35.154,40.542
2643,19996.217881944445,25,4.993,25.0,34.881,33.357
2644,19996.241435185188,25,12.371,26.0,35.156,40.526
2645,19996.401886574076,25,3.052,26.0,34.424,31.247
2646,19996.45965277778,25,12.181000000000001,26.0,35.179,40.366
2647,19996.538171296295,25,11.503,27.0,34.987,39.518
2648,19996.62046296296,25,1.302,25.0,34.391,29.7
2649,19996.6696875,25,12.344,29.0,35.198,40.544000000000004
2650,19996.756608796295,25,11.565,26.0,34.994,39.583
2651,19996.86412037037,25,12.286,27.0,35.056,40.341
2652,19997.005127314816,25,13.015,28.0,34.932,40.917
2653,19997.170000000002,25,12.47,26.0,34.974000000000004,40.435
2654,19997.304756944442,25,11.092,26.0,35.103,39.24
2655,19997.311145833333,25,12.019,29.0,35.063,40.092
2656,19997.357025462963,25,5.179,26.0,34.968,33.601
2657,19997.519027777777,25,11.226,28.0,35.173,39.44
2658,19997.527199074073,25,12.11,28.0,35.183,40.302
2659,19997.565983796296,25,5.287,26.0,34.946,33.68
2660,19997.70398148148,25,12.51,27.0,35.123,40.627
2661,19997.745648148146,25,5.942,25.0,35.036,34.355000000000004
2662,19997.915462962963,25,13.098,25.0,35.119,41.192
2663,19997.97150462963,25,11.389000000000001,28.0,35.181,39.605000000000004
2664,19998.041550925926,25,11.342,27.0,35.276,39.655
2665,19998.11721064815,25,12.804,27.0,35.01,40.794000000000004
2666,19998.232939814814,25,11.355,28.0,35.242,39.634
2667,19998.256145833333,25,12.953,27.0,34.889,40.812
2668,19998.44009259259,25,14.564,26.0,34.727000000000004,42.201
2669,19998.593194444446,25,11.138,30.0,35.185,39.369
2670,19998.62104166667,25,13.683,27.0,34.723,41.342
2671,19998.963310185183,25,,,,
2672,19998.990717592595,25,14.133000000000001,27.0,33.978,40.974000000000004
2673,19999.016145833335,25,13.526,27.0,33.799,40.208
2674,19999.04291666667,25,13.248000000000001,26.0,33.581,39.714
2675,19999.06708333333,25,13.288,26.0,33.464,39.628
2676,19999.10221064815,25,12.473,26.0,33.864,39.285000000000004
2677,19999.13435185185,25,10.437,27.0,34.822,38.339
2678,19999.141527777778,25,10.734,30.0,35.151,38.948
2679,19999.177256944444,25,12.354000000000001,26.0,34.661,39.998
2680,19999.21138888889,25,14.05,26.0,32.791000000000004,39.613
2681,19999.254895833332,25,14.298,27.0,32.989,40.058
2682,19999.287337962964,25,15.096,26.0,33.134,40.962
2683,19999.565833333334,25,10.266,28.0,35.142,38.491
2684,20000.384537037036,25,9.556000000000001,28.0,35.071,37.749
2685,20001.566516203704,25,,,,
2686,20001.619247685183,25,,,,
2687,20001.67646990741,25,14.266,27.0,34.72,41.904
2688,20001.73400462963,25,14.24,28.0,34.796,41.962
2689,20001.786261574074,25,14.215,27.0,34.745,41.881
2690,20001.841238425925,25,14.027000000000001,27.0,34.782000000000004,41.739000000000004
2691,20001.90011574074,25,13.012,28.0,34.798,40.774
2692,20001.959212962964,25,12.591000000000001,29.0,34.831,40.403
2693,20002.05085648148,25,12.661,27.0,34.867,40.506
2694,20002.135729166668,25,12.485,28.0,34.948,40.422000000000004
2695,20002.20635416667,25,12.11,28.0,35.092,40.209
2696,20002.280810185184,25,12.292,29.0,35.104,40.397
2697,20002.32741898148,25,12.162,28.0,35.109,40.276
2698,20002.38068287037,25,12.142,27.0,35.127,40.276
2699,20002.50795138889,25,12.202,28.0,35.12,40.326
2700,20002.62517361111,25,12.24,28.0,35.138,40.381
2701,20002.748935185187,25,12.078,30.0,35.149,40.238
2702,20002.795451388887,25,11.701,27.0,35.186,39.910000000000004
2703,20002.832152777777,25,11.676,28.0,35.209,39.910000000000004
2704,20002.916793981483,25,11.982000000000001,27.0,35.217,40.212
2705,20003.002824074076,25,12.16,26.0,35.176,40.343
2706,20003.082569444447,25,12.118,28.0,35.166000000000004,40.293
2707,20003.167592592592,25,12.323,27.0,35.061,40.382
2708,20003.24871527778,25,12.566,27.0,34.938,40.49
2709,20003.326956018518,25,12.562,29.0,34.905,40.452
2710,20003.37585648148,25,12.749,26.0,34.936,40.664
2711,20003.743356481482,25,10.333,28.0,35.227000000000004,38.639
2712,20003.86972222222,25,10.071,29.0,35.187,38.351
2713,20003.984641203704,25,10.169,28.0,35.207,38.464
2714,20004.101574074073,25,10.082,27.0,35.195,38.368
2715,20004.28125,25,10.018,27.0,35.181,38.293
2716,20004.40287037037,25,10.379,27.0,35.244,38.7
2717,20009.436550925926,25,7.853,25.0,34.219,35.36
2718,20009.57576388889,25,7.871,25.0,34.248,35.404
2719,20009.766180555554,25,7.862,27.0,34.287,35.432
2720,20010.044409722224,25,7.666,25.0,34.337,35.299
2721,20010.180902777778,25,7.636,25.0,34.201,35.145
2722,20010.623530092595,25,7.906000000000001,25.0,34.426,35.601
2723,20010.96744212963,25,7.659,25.0,34.202,35.168
2724,20011.34056712963,25,7.855,25.0,34.377,35.508
2725,20013.07715277778,25,7.2010000000000005,29.0,33.927,34.502
2726,20013.2318287037,25,7.196,25.0,33.92,34.488
2727,20013.306354166667,25,6.926,25.0,33.802,34.139
2728,20013.37232638889,25,7.66,26.0,34.253,35.216
2729,20013.39548611111,25,7.6770000000000005,25.0,34.253,35.231
2730,20013.872233796297,25,7.6610000000000005,26.0,34.173,35.143
2731,20014.00153935185,25,7.699,30.0,34.184,35.189
2732,20014.00810185185,25,6.974,25.0,34.924,35.202
2733,20014.317627314816,25,7.5840000000000005,25.0,33.99,34.904
2734,20014.329131944443,25,7.632000000000001,25.0,34.081,35.031
2735,20014.428877314815,25,7.61,28.0,33.97,34.909
2736,20014.520335648147,25,8.322000000000001,27.0,34.109,35.686
2737,20014.56355324074,25,7.785,26.0,33.991,35.087
2738,20014.732199074075,25,7.641,26.0,34.044000000000004,35.005
2739,20014.97554398148,25,7.724,26.0,33.847,34.898
2740,20015.022083333333,25,7.655,26.0,34.194,35.157000000000004
2741,20015.136840277777,25,7.0040000000000004,26.0,33.945,34.34
2742,20015.24609953704,25,7.6850000000000005,26.0,33.666000000000004,34.695
2743,20015.278275462962,25,13.233,25.0,32.519,38.572
2744,20015.5315625,25,7.42,25.0,34.492,35.216
2745,20015.642025462963,25,7.966,26.0,34.417,35.648
2746,20016.016979166667,25,7.779,25.0,34.137,35.216
2747,20016.117615740743,25,8.121,26.0,34.288000000000004,35.669000000000004
2748,20016.200729166667,25,7.837,26.0,33.851,35.003
2749,20016.331157407407,25,7.894,25.0,34.695,35.839
2750,20016.489166666666,25,12.215,25.0,32.402,37.526
2751,20016.562627314815,25,12.238,25.0,32.353,37.496
2752,20016.642361111113,25,8.127,25.0,34.628,35.993
2753,20016.757002314815,25,7.477,26.0,33.144,34.026
2754,20016.79196759259,25,12.145,27.0,32.461,37.526
2755,20016.93259259259,25,7.782,28.0,33.367,34.504
2756,20016.96693287037,25,8.332,25.0,34.204,35.783
2757,20017.049386574075,25,7.97,26.0,34.059,35.317
2758,20017.06414351852,25,8.836,27.0,33.692,35.758
2759,20017.160127314815,25,8.759,26.0,33.754,35.748
2760,20017.189189814813,25,7.9510000000000005,25.0,34.160000000000004,35.395
2761,20017.27837962963,25,12.174,26.0,32.36,37.446
2762,20017.35011574074,25,8.691,27.0,33.784,35.714
2763,20017.59837962963,25,7.6530000000000005,25.0,33.457,34.472
2764,20017.721689814814,25,7.682,25.0,34.994,35.92
2765,20017.78539351852,25,12.155000000000001,27.0,32.468,37.542
2766,20017.80767361111,25,8.084,25.0,33.955,35.324
2767,20017.942048611112,25,7.824,25.0,33.982,35.114
2768,20018.15372685185,25,7.914000000000001,25.0,33.753,34.982
2769,20018.248622685187,25,8.264,25.0,33.704,35.251
2770,20018.328553240743,25,7.085,26.0,32.792,33.357
2771,20018.582291666666,25,12.14,26.0,32.493,37.554
2772,20018.63048611111,25,8.323,26.0,33.61,35.216
2773,20018.790405092594,25,12.322000000000001,33.0,33.663000000000004,38.938
2774,20018.88679398148,25,8.159,26.0,33.701,35.154
2775,20018.901527777776,25,11.651,33.0,34.072,38.732
2776,20019.028773148148,25,11.509,29.0,33.986000000000004,38.51
2777,20019.08814814815,25,10.685,28.0,34.921,38.672000000000004
2778,20019.167256944445,25,10.626,31.0,35.152,38.846000000000004
2779,20019.222013888888,25,7.62,25.0,33.365,34.357
2780,20019.300555555554,25,7.746,25.0,34.917,35.908
2781,20019.4196875,25,12.905000000000001,27.0,33.467,39.274
2782,20019.532175925928,25,10.673,28.0,34.946,38.686
2783,20019.55986111111,25,8.402000000000001,29.0,33.804,35.472
2784,20019.587766203706,25,7.525,26.0,34.955,35.739
2785,20019.61494212963,25,10.58,28.0,35.129,38.778
2786,20019.667175925926,25,7.34,26.0,35.014,35.622
2787,20019.679953703704,25,12.25,27.0,32.475,37.635
2788,20019.729282407407,25,8.628,25.0,33.761,35.634
2789,20019.742986111112,25,7.618,28.0,35.029,35.895
2790,20019.81734953704,25,7.211,25.0,35.099000000000004,35.579
2791,20019.863125,25,10.551,31.0,35.189,38.811
2792,20019.88931712963,25,7.519,27.0,34.974000000000004,35.752
2793,20019.911631944444,25,8.336,27.0,33.782000000000004,35.39
2794,20019.94111111111,25,10.658,28.0,35.201,38.924
2795,20019.96890046296,25,7.368,28.0,34.985,35.622
2796,20020.029212962963,25,10.748000000000001,29.0,35.232,39.041000000000004
2797,20020.04059027778,25,6.706,27.0,35.048,35.067
2798,20020.08101851852,25,7.863,26.0,33.728,34.912
2799,20020.09568287037,25,10.98,28.0,35.238,39.269
2800,20020.113032407407,25,7.4,28.0,35.107,35.763
2801,20020.168032407408,25,10.819,31.0,35.166000000000004,39.045
2802,20020.190868055553,25,5.886,27.0,35.074,34.338
2803,20020.24703703704,25,10.273,26.0,35.124,38.480000000000004
2804,20020.32615740741,25,8.099,26.0,33.628,35.032000000000004
2805,20020.48828703704,25,10.788,28.0,35.183,39.031
2806,20020.67003472222,25,10.913,34.0,35.218,39.188
2807,20020.717395833333,25,11.989,25.0,31.659,36.552
2808,20020.80827546296,25,10.741,30.0,35.249,39.052
2809,20021.076608796295,25,8.077,25.0,34.207,35.552
2810,20021.145729166667,25,12.775,29.0,33.071,38.738
2811,20021.233287037037,25,10.588000000000001,32.0,34.934,38.594
2812,20021.308402777777,25,10.509,30.0,35.089,38.672000000000004
2813,20021.62005787037,25,10.517,28.0,35.08,38.67
2814,20021.712175925928,25,10.515,29.0,35.146,38.733000000000004
2815,20021.767488425925,25,7.252,25.0,32.753,33.467
2816,20021.808101851853,25,12.33,25.0,32.95,38.2
2817,20021.811597222222,25,7.557,25.0,32.722,33.705
2818,20021.91797453704,25,8.108,26.0,32.905,34.361000000000004
2819,20021.96416666667,25,11.18,28.0,34.433,38.652
2820,20021.96960648148,25,7.718,26.0,32.802,33.922000000000004
2821,20022.059444444447,25,11.499,28.0,34.247,38.765
2822,20022.06383101852,25,8.201,28.0,34.297000000000004,35.752
2823,20022.104421296295,25,9.071,26.0,33.738,36.015
2824,20022.141180555554,25,10.585,29.0,34.954,38.61
2825,20022.166087962964,25,8.534,26.0,33.458,35.262
2826,20022.250243055558,25,12.399000000000001,27.0,31.896,37.163000000000004
2827,20022.37545138889,25,8.452,27.0,33.952,35.656
2828,20022.409872685184,25,10.423,32.0,34.987,38.49
2829,20022.472453703704,25,8.328,27.0,33.415,35.037
2830,20022.473148148147,25,10.418000000000001,29.0,35.02,38.517
2831,20022.5334375,25,8.312,28.0,34.498,36.043
2832,20022.613460648146,25,10.564,28.0,35.225,38.859
2833,20022.662881944445,25,8.819,25.0,33.628,35.68
2834,20022.69263888889,25,10.614,32.0,35.198,38.88
2835,20022.712129629628,25,8.987,25.0,33.715,35.917
2836,20022.764201388887,25,10.361,33.0,35.191,38.633
2837,20022.83662037037,25,10.386000000000001,31.0,35.266,38.730000000000004
2838,20022.862199074076,25,8.506,26.0,33.589,35.361000000000004
2839,20022.881712962964,25,8.995000000000001,25.0,33.615,35.828
2840,20022.898194444442,25,7.932,27.0,33.581,34.837
2841,20022.913252314815,25,9.127,26.0,33.625,35.958
2842,20022.997337962963,25,10.873000000000001,27.0,35.358000000000004,39.286
2843,20023.06902777778,25,8.392,27.0,34.116,35.756
2844,20023.16508101852,25,9.004,26.0,32.794000000000004,35.048
2845,20023.1790625,25,8.435,29.0,34.185,35.862
2846,20023.245451388888,25,8.673,25.0,32.681,34.647
2847,20023.398634259258,25,10.428,31.0,35.133,38.638
2848,20023.648622685185,25,8.425,26.0,33.844,35.529
2849,20023.673923611113,25,11.181000000000001,29.0,34.61,38.832
2850,20023.76142361111,25,11.509,28.0,34.038000000000004,38.562
2851,20023.805324074074,25,8.165000000000001,26.0,33.624,35.086
2852,20023.925983796296,25,9.111,26.0,33.916000000000004,36.223
2853,20023.989849537036,25,10.286,26.0,34.868,38.24
2854,20024.000729166666,25,9.218,27.0,33.844,36.251
2855,20024.197939814814,25,8.752,29.0,34.891,36.822
2856,20024.23375,25,10.23,30.0,34.936,38.256
2857,20024.303935185188,25,10.243,31.0,35.108000000000004,38.438
2858,20024.49614583333,25,8.19,30.0,33.59,35.079
2859,20024.511122685184,25,10.031,27.0,34.965,38.095
2860,20024.648090277777,25,8.897,26.0,33.729,35.849000000000004
2861,20024.69607638889,25,8.918000000000001,27.0,33.78,35.917
2862,20024.77693287037,25,8.44,27.0,33.652,35.362
2863,20024.799618055556,25,11.305,32.0,34.47,38.809
2864,20024.87880787037,25,10.294,31.0,34.906,38.287
2865,20024.956527777777,25,9.947000000000001,27.0,35.006,38.056
2866,20025.02107638889,25,9.950000000000001,27.0,35.037,38.089
2867,20025.029456018518,25,7.73,28.0,32.9,34.024
2868,20025.084560185187,25,10.054,27.0,35.079,38.229
2869,20025.127395833333,25,8.554,25.0,32.525,34.394
2870,20025.12790509259,25,7.295,27.0,32.767,33.519
2871,20025.146863425925,25,10.166,27.0,35.213,38.466
2872,20025.19050925926,25,8.935,26.0,32.709,34.905
2873,20025.222592592592,25,7.381,27.0,32.814,33.637
2874,20025.248854166664,25,10.425,31.0,35.247,38.748
2875,20025.248935185187,25,9.395,25.0,32.977000000000004,35.573
2876,20025.272175925926,25,11.887,26.0,31.923000000000002,36.736000000000004
2877,20025.322291666667,25,10.922,29.0,35.346000000000004,39.321
2878,20025.999386574073,25,8.496,28.0,33.783,35.537
2879,20026.16340277778,25,8.539,30.0,33.835,35.626
2880,20026.384189814813,25,8.302,27.0,33.816,35.392
2881,20026.681793981483,25,13.287,26.0,33.108000000000004,39.248
2882,20026.745590277777,25,11.201,33.0,35.318,39.565
2883,20026.769375,25,9.103,28.0,33.588,35.901
2884,20026.852430555555,25,9.096,29.0,33.973,36.265
2885,20027.083483796294,25,10.311,27.0,35.216,38.606
2886,20027.23398148148,25,10.099,30.0,35.184,38.375
2887,20027.37175925926,25,8.332,27.0,33.478,35.1
2888,20027.38142361111,25,12.218,27.0,32.637,37.774
2889,20027.564837962964,25,9.973,27.0,35.036,38.109
2890,20027.665023148147,25,11.11,27.0,34.591,38.745
2891,20027.83945601852,25,10.545,31.0,35.24,38.856
2892,20027.87638888889,25,10.365,30.0,35.079,38.526
2893,20027.948958333334,25,10.076,33.0,35.116,38.288000000000004
2894,20028.021377314817,25,10.091000000000001,27.0,35.186,38.369
2895,20028.19686342593,25,10.22,27.0,34.996,38.304
2896,20028.307395833333,25,10.288,30.0,35.053,38.427
2897,20028.403449074074,25,10.258000000000001,31.0,35.088,38.432
2898,20028.567337962962,25,9.827,26.0,33.122,36.102000000000004
2899,20028.569143518518,25,10.063,26.0,35.042,38.2
2900,20028.640208333334,25,10.040000000000001,28.0,34.985,38.123
2901,20028.71101851852,25,10.15,33.0,35.07,38.312
2902,20028.78699074074,25,10.698,32.0,35.361000000000004,39.122
2903,20028.812824074073,25,9.637,25.0,33.345,36.148
2904,20028.928368055556,25,10.782,31.0,35.353,39.196
2905,20029.00085648148,25,10.829,28.0,35.347,39.232
2906,20029.060023148148,25,11.035,26.0,35.325,39.409
2907,20029.130775462963,25,10.778,27.0,35.373,39.208
2908,20029.228344907406,25,9.632,25.0,33.478,36.273
2909,20029.300243055553,25,8.579,32.0,34.52,36.312
2910,20029.65939814815,25,10.357000000000001,26.0,35.269,38.702
2911,20029.745289351853,25,10.446,32.0,35.31,38.831
2912,20029.790555555555,25,10.418000000000001,31.0,35.272,38.766
2913,20029.872511574074,25,10.228,32.0,35.126,38.442
2914,20029.944502314815,25,10.207,32.0,35.146,38.441
2915,20030.02111111111,25,10.75,27.0,35.359,39.168
2916,20030.092974537038,25,10.548,27.0,35.373,38.988
2917,20030.167118055553,25,10.519,27.0,35.372,38.959
