,TIME,DEPTH,PRES
2532,20741.420405092595,25,26.0
2533,20741.47127314815,25,26.0
2534,20741.503055555553,25,26.0
2535,20741.538564814815,25,27.0
2536,20741.87212962963,25,28.0
2537,20742.282025462962,25,28.0
2538,20742.306562499998,25,28.0
2539,20742.387685185186,25,26.0
2540,20742.53846064815,25,26.0
2541,20742.728124999998,25,27.0
2542,20743.033171296298,25,27.0
2543,20743.114525462963,25,27.0
2544,20743.19269675926,25,26.0
2545,20743.269363425927,25,26.0
2546,20743.283171296298,25,27.0
2547,20743.325104166666,25,27.0
2548,20743.380208333332,25,26.0
2549,20743.422824074074,25,27.0
2550,20743.441608796296,25,27.0
2551,20743.57181712963,25,28.0
2552,20743.772037037037,25,30.0
2553,20743.815833333334,25,27.0
2554,20743.891064814816,25,27.0
2555,20743.972395833334,25,28.0
2556,20744.06212962963,25,27.0
2557,20744.377604166668,25,26.0
2558,20745.30366898148,25,25.0
2559,20745.53611111111,25,28.0
2560,20746.32849537037,25,26.0
2561,20747.863703703704,25,29.0
2562,20747.962060185186,25,27.0
2563,20748.042314814815,25,29.0
2564,20748.21480324074,25,26.0
2565,20748.29962962963,25,27.0
2566,20748.356296296297,25,26.0
2567,20748.415335648147,25,26.0
2568,20748.53476851852,25,27.0
2569,20748.624641203704,25,29.0
2570,20748.74540509259,25,27.0
2571,20748.840868055555,25,27.0
2572,20748.968009259257,25,27.0
2573,20749.057974537038,25,26.0
2574,20749.193136574075,25,27.0
2575,20749.28315972222,25,27.0
2576,20749.390613425927,25,27.0
2577,20749.452685185184,25,27.0
2578,20749.522453703703,25,26.0
2579,20749.602905092594,25,27.0
2580,20749.634386574075,25,26.0
2581,20751.136006944445,25,26.0
2582,20751.415405092594,25,27.0
2583,20751.447685185183,25,29.0
2584,20751.465983796297,25,26.0
2585,20751.591377314817,25,27.0
2586,20751.728252314813,25,26.0
2587,20751.81027777778,25,26.0
2588,20752.07940972222,25,30.0
2589,20752.122233796297,25,28.0
2590,20752.194641203703,25,25.0
2591,20752.462349537036,25,27.0
2592,20752.559236111112,25,27.0
2593,20752.59457175926,25,26.0
2594,20752.857974537037,25,27.0
2595,20752.91142361111,25,31.0
2596,20753.1040625,25,28.0
2597,20753.359247685185,25,27.0
2598,20753.461284722223,25,27.0
2599,20753.49,25,27.0
2600,20753.650219907406,25,27.0
2601,20753.81283564815,25,26.0
2602,20753.86232638889,25,26.0
2603,20753.980069444446,25,30.0
2604,20753.990358796294,25,27.0
2605,20754.226678240742,25,28.0
2606,20754.245578703703,25,26.0
2607,20754.355532407408,25,27.0
2608,20754.375011574073,25,26.0
2609,20754.52119212963,25,25.0
2610,20754.59099537037,25,27.0
2611,20754.87394675926,25,26.0
2612,20755.156724537035,25,28.0
2613,20755.27346064815,25,26.0
2614,20755.28824074074,25,26.0
2615,20755.49486111111,25,28.0
2616,20755.605844907408,25,26.0
2617,20755.641504629628,25,26.0
2618,20755.710208333334,25,26.0
2619,20755.789074074073,25,29.0
2620,20755.811319444445,25,25.0
2621,20755.874930555558,25,26.0
2622,20756.217557870372,25,27.0
2623,20756.42570601852,25,27.0
2624,20756.43648148148,25,25.0
2625,20756.61130787037,25,28.0
2626,20756.622523148148,25,27.0
2627,20756.66420138889,25,26.0
2628,20756.816712962962,25,27.0
2629,20756.897453703703,25,27.0
2630,20757.048298611113,25,26.0
2631,20757.203923611112,25,27.0
2632,20757.454479166667,25,26.0
2633,20757.567372685186,25,26.0
2634,20757.577916666665,25,27.0
2635,20757.83096064815,25,26.0
2636,20757.880046296297,25,26.0
2637,20758.014583333334,25,25.0
2638,20758.146145833332,25,28.0
2639,20758.173738425925,25,27.0
2640,20758.245972222223,25,27.0
2641,20758.290243055555,25,27.0
2642,20758.351319444442,25,27.0
2643,20758.509305555555,25,28.0
2644,20758.6478125,25,25.0
2645,20758.65724537037,25,27.0
2646,20758.666377314814,25,27.0
2647,20758.811932870372,25,26.0
2648,20759.05429398148,25,27.0
2649,20759.09337962963,25,28.0
2650,20759.206631944446,25,26.0
2651,20759.369699074075,25,26.0
2652,20759.570104166665,25,25.0
2653,20759.61244212963,25,26.0
2654,20759.780381944445,25,26.0
2655,20760.103425925925,25,26.0
2656,20760.21888888889,25,27.0
2657,20760.30822916667,25,26.0
2658,20760.53837962963,25,26.0
2659,20760.66016203704,25,26.0
2660,20760.783981481483,25,26.0
2661,20760.798113425928,25,27.0
2662,20760.861157407406,25,25.0
2663,20760.906435185185,25,27.0
2664,20761.02152777778,25,29.0
2665,20761.30138888889,25,27.0
2666,20761.44087962963,25,29.0
2667,20761.45734953704,25,29.0
2668,20761.588657407407,25,26.0
2669,20761.897534722222,25,25.0
2670,20761.961319444443,25,26.0
2671,20761.969166666666,25,26.0
2672,20762.335011574072,25,27.0
2673,20762.34550925926,25,25.0
2674,20762.399675925928,25,26.0
2675,20762.42315972222,25,25.0
2676,20762.679722222223,25,27.0
2677,20763.131041666667,25,26.0
2678,20763.72423611111,25,25.0
2679,20763.74716435185,25,26.0
2680,20763.842638888887,25,26.0
2681,20763.907175925928,25,26.0
2682,20763.949247685185,25,26.0
2683,20764.03510416667,25,26.0
2684,20764.21390046296,25,26.0
2685,20764.23630787037,25,27.0
2686,20764.337719907406,25,26.0
2687,20764.49984953704,25,26.0
2688,20764.647233796295,25,26.0
2689,20764.923564814813,25,26.0
2690,20765.013680555556,25,25.0
2691,20765.0871875,25,26.0
2692,20765.155185185187,25,26.0
2693,20765.27804398148,25,26.0
2694,20765.298541666667,25,26.0
2695,20765.353645833333,25,25.0
2696,20765.86849537037,25,28.0
2697,20766.02210648148,25,27.0
2698,20766.18758101852,25,27.0
2699,20766.194050925926,25,26.0
2700,20766.34605324074,25,26.0
2701,20766.35287037037,25,26.0
2702,20766.46650462963,25,26.0
2703,20766.511782407408,25,25.0
2704,20766.541643518518,25,27.0
2705,20766.60064814815,25,26.0
2706,20766.60148148148,25,26.0
2707,20766.649907407405,25,27.0
2708,20766.707905092593,25,25.0
2709,20766.740752314814,25,27.0
2710,20766.785972222224,25,26.0
2711,20766.913449074073,25,26.0
2712,20766.936203703703,25,26.0
2713,20767.042222222222,25,27.0
2714,20767.11568287037,25,26.0
2715,20767.148842592593,25,27.0
2716,20767.3471875,25,26.0
2717,20767.374872685185,25,26.0
2718,20767.42599537037,25,26.0
2719,20767.51616898148,25,26.0
2720,20767.54949074074,25,27.0
2721,20767.608634259257,25,28.0
2722,20767.61005787037,25,28.0
2723,20767.659872685184,25,28.0
2724,20767.93474537037,25,26.0
2725,20768.060833333333,25,28.0
2726,20768.275833333333,25,26.0
2727,20768.39195601852,25,27.0
2728,20768.496597222223,25,26.0
2729,20768.667326388888,25,26.0
2730,20768.669247685186,25,27.0
2731,20768.8803125,25,28.0
2732,20769.165335648147,25,26.0
2733,20769.1803125,25,27.0
2734,20769.229733796295,25,26.0
2735,20769.315833333334,25,28.0
2736,20769.40627314815,25,28.0
2737,20769.47150462963,25,26.0
2738,20769.506041666667,25,26.0
2739,20769.586817129628,25,26.0
2740,20769.745185185184,25,26.0
2741,20769.889375,25,28.0
2742,20769.897847222222,25,27.0
2743,20769.951909722222,25,28.0
2744,20770.085196759257,25,28.0
2745,20770.12528935185,25,26.0
2746,20770.322314814814,25,27.0
2747,20770.339780092592,25,25.0
2748,20770.49554398148,25,28.0
2749,20770.590219907408,25,26.0
2750,20770.618449074074,25,27.0
2751,20770.62476851852,25,28.0
2752,20770.651840277777,25,28.0
2753,20770.74608796296,25,27.0
2754,20770.838344907406,25,28.0
2755,20770.90105324074,25,26.0
2756,20770.953009259258,25,26.0
2757,20771.05445601852,25,25.0
2758,20771.081550925926,25,26.0
2759,20771.230243055554,25,27.0
2760,20771.250717592593,25,27.0
2761,20771.415300925928,25,26.0
2762,20771.542094907407,25,25.0
2763,20771.598009259258,25,25.0
2764,20771.650231481482,25,26.0
2765,20771.818194444444,25,27.0
2766,20771.905243055557,25,26.0
2767,20771.910775462962,25,28.0
2768,20771.921307870372,25,29.0
2769,20772.20173611111,25,29.0
2770,20772.472349537038,25,26.0
2771,20772.609120370373,25,26.0
2772,20772.71584490741,25,26.0
2773,20772.849247685186,25,26.0
2774,20773.095844907406,25,26.0
2775,20773.232916666668,25,28.0
2776,20773.343125,25,27.0
2777,20773.40181712963,25,26.0
2778,20773.439212962963,25,26.0
2779,20773.461689814812,25,26.0
2780,20773.780092592595,25,25.0
2781,20773.922071759258,25,25.0
2782,20774.30537037037,25,25.0
2783,20774.337997685183,25,25.0
2784,20774.528425925924,25,25.0
2785,20774.81642361111,25,28.0
2786,20774.92508101852,25,27.0
2787,20775.108252314814,25,27.0
2788,20775.663275462965,25,26.0
2789,20775.709826388887,25,26.0
2790,20775.75590277778,25,26.0
2791,20775.804479166665,25,27.0
2792,20775.874375,25,26.0
2793,20775.90310185185,25,27.0
2794,20775.933796296296,25,27.0
2795,20775.939166666667,25,28.0
2796,20775.961574074074,25,26.0
2797,20776.089409722223,25,27.0
2798,20776.332766203705,25,25.0
2799,20776.50758101852,25,30.0
2800,20777.30087962963,25,42.0
2801,20777.589583333334,25,25.0
2802,20777.88204861111,25,25.0
2803,20779.43886574074,25,27.0
2804,20779.524131944443,25,25.0
2805,20779.530451388888,25,26.0
2806,20779.594004629627,25,26.0
2807,20779.65640046296,25,28.0
2808,20779.712962962964,25,26.0
2809,20779.839097222222,25,26.0
2810,20779.85189814815,25,26.0
2811,20779.93261574074,25,27.0
2812,20779.970127314813,25,26.0
2813,20780.066886574074,25,27.0
2814,20780.080833333333,25,27.0
2815,20780.221203703706,25,27.0
2816,20780.240775462964,25,25.0
2817,20780.263449074075,25,26.0
2818,20780.26951388889,25,28.0
2819,20780.289733796297,25,26.0
2820,20780.304305555557,25,27.0
2821,20780.324351851854,25,27.0
2822,20780.336516203704,25,27.0
2823,20780.350324074072,25,26.0
2824,20780.35111111111,25,26.0
2825,20780.382569444442,25,27.0
2826,20780.454606481482,25,27.0
2827,20780.46709490741,25,26.0
2828,20780.481805555555,25,26.0
2829,20780.500347222223,25,26.0
2830,20780.517048611113,25,26.0
2831,20780.663796296296,25,27.0
2832,20780.834039351852,25,28.0
2833,20780.96552083333,25,27.0
2834,20781.18673611111,25,26.0
2835,20781.199398148146,25,26.0
2836,20781.243854166667,25,26.0
2837,20781.34565972222,25,27.0
2838,20781.424872685184,25,28.0
2839,20781.52795138889,25,26.0
2840,20781.606435185186,25,26.0
2841,20781.667997685185,25,26.0
2842,20782.080613425926,25,26.0
2843,20782.140868055558,25,26.0
2844,20782.27959490741,25,27.0
2845,20782.373287037037,25,27.0
2846,20782.71416666667,25,26.0
2847,20782.96324074074,25,25.0
2848,20783.108935185184,25,26.0
2849,20783.403773148148,25,25.0
2850,20783.452881944442,25,26.0
2851,20783.53027777778,25,26.0
2852,20783.727708333336,25,27.0
2853,20783.77215277778,25,27.0
2854,20783.93222222222,25,28.0
2855,20783.960578703704,25,27.0
2856,20783.98886574074,25,26.0
2857,20784.103657407406,25,27.0
2858,20784.139513888887,25,27.0
2859,20784.19494212963,25,27.0
2860,20784.227152777778,25,27.0
2861,20784.330462962964,25,28.0
2862,20784.340659722224,25,27.0
2863,20784.36579861111,25,29.0
2864,20784.423483796298,25,26.0
2865,20784.45550925926,25,29.0
2866,20784.502766203703,25,28.0
2867,20784.542152777776,25,27.0
2868,20784.585671296296,25,27.0
2869,20784.62136574074,25,28.0
2870,20784.657407407405,25,29.0
2871,20784.6959375,25,27.0
2872,20784.756076388887,25,28.0
2873,20784.79857638889,25,27.0
2874,20784.861631944445,25,27.0
2875,20784.919814814817,25,26.0
2876,20784.982372685186,25,28.0
2877,20785.03792824074,25,27.0
2878,20785.104652777776,25,28.0
2879,20785.164166666666,25,28.0
2880,20785.22978009259,25,27.0
2881,20785.281145833334,25,27.0
2882,20785.339756944446,25,28.0
2883,20785.38601851852,25,29.0
2884,20785.436782407407,25,27.0
2885,20785.480590277777,25,27.0
2886,20785.525856481483,25,27.0
2887,20785.616805555557,25,27.0
2888,20785.7865625,25,26.0
2889,20786.21638888889,25,26.0
2890,20786.244583333333,25,27.0
2891,20786.29388888889,25,28.0
2892,20786.37068287037,25,29.0
2893,20786.436307870372,25,29.0
2894,20786.45045138889,25,26.0
2895,20786.510902777776,25,30.0
2896,20786.570729166666,25,28.0
2897,20786.642094907405,25,26.0
2898,20786.648113425927,25,28.0
2899,20786.714027777776,25,29.0
2900,20786.755949074075,25,29.0
2901,20786.798506944444,25,30.0
2902,20786.87375,25,28.0
2903,20786.945439814815,25,29.0
2904,20787.01255787037,25,29.0
2905,20787.050891203704,25,27.0
2906,20787.09744212963,25,27.0
2907,20787.153229166666,25,28.0
2908,20787.21447916667,25,29.0
2909,20787.284976851854,25,28.0
2910,20787.354537037038,25,26.0
2911,20787.35715277778,25,29.0
2912,20787.406608796296,25,29.0
2913,20787.457592592593,25,29.0
2914,20787.504988425924,25,27.0
2915,20787.55707175926,25,
2916,20787.606273148147,25,27.0
2917,20787.65127314815,25,
2918,20787.692280092593,25,
2919,20787.788576388888,25,
2920,20787.819560185188,25,28.0
2921,20787.829999999998,25,26.0
2922,20787.844629629628,25,27.0
2923,20787.869953703703,25,28.0
2924,20787.887835648147,25,27.0
2925,20787.893113425926,25,26.0
2926,20787.924328703706,25,28.0
2927,20787.954699074075,25,29.0
2928,20787.978356481482,25,26.0
2929,20788.002685185184,25,28.0
2930,20788.017048611113,25,25.0
2931,20788.041643518518,25,28.0
2932,20788.078125,25,28.0
2933,20788.116932870373,25,26.0
2934,20788.21523148148,25,26.0
2935,20788.234675925927,25,26.0
2936,20789.426655092593,25,26.0
2937,20789.460266203703,25,26.0
2938,20789.503368055553,25,26.0
2939,20789.53861111111,25,27.0
2940,20789.59596064815,25,27.0
2941,20789.72556712963,25,26.0
2942,20789.781770833335,25,26.0
2943,20790.92090277778,25,27.0
2944,20790.97590277778,25,26.0
2945,20791.077060185187,25,26.0
2946,20791.13394675926,25,26.0
2947,20791.354375,25,27.0
2948,20791.40241898148,25,26.0
2949,20791.467881944445,25,25.0
2950,20791.549212962964,25,26.0
2951,20791.625717592593,25,25.0
2952,20791.906990740743,25,26.0
2953,20792.060439814817,25,26.0
2954,20792.753344907407,25,27.0
2955,20793.084907407407,25,26.0
2956,20793.401041666668,25,27.0
2957,20793.43008101852,25,28.0
2958,20793.46164351852,25,25.0
2959,20793.502650462964,25,26.0
2960,20793.77409722222,25,28.0
2961,20794.297407407408,25,27.0
2962,20794.34020833333,25,27.0
2963,20794.478310185186,25,25.0
2964,20794.493391203705,25,26.0
2965,20794.53386574074,25,26.0
2966,20794.571655092594,25,27.0
2967,20794.600868055557,25,25.0
2968,20794.908981481483,25,26.0
2969,20795.08125,25,26.0
2970,20795.123900462964,25,26.0
